timestamp,market_id,market_question,category,outcome,side,size_usdc,price,transaction_hash,market_end_date,days_to_resolution,market_volume_usdc,spread,resolved_win,base_prob
2024-04-05 16:54:24.013677+00:00,0xc614aa4a,Will SEC approve spot ETH ETF in 2024?,crypto,NO,BUY,731193.77,0.3596,0x0000000000000000000000000000000000000000000000000000000000018783,2024-04-09 18:43:15.085251+00:00,4.08,276789.0,0.0469,True,0.35
2024-04-05 18:32:23.956757+00:00,0xd7693422,Will Dogecoin reach $0.50 in 2024?,crypto,NO,SELL,1541979.09,0.9806,0x000000000000000000000000000000000000000000000000000000000001878e,2024-04-05 09:16:43.777098+00:00,0.0,,,True,0.22
2024-04-06 12:09:51.856676+00:00,0xedffea73,Will Fed cut rates in March 2024?,politics,NO,BUY,975420.49,0.55,0x0000000000000000000000000000000000000000000000000000000000018795,2024-04-12 09:41:09.988716+00:00,5.9,196052.0,0.0474,True,0.28
2024-04-07 07:30:17.014080+00:00,0xafea3b76,Will there be a major exchange hack >$100M in 2024?,crypto,NO,BUY,302251.36,0.55,0x0000000000000000000000000000000000000000000000000000000000018779,2024-04-12 08:38:49.942039+00:00,5.05,65198.0,0.055,True,0.35
2024-04-10 02:10:32.018368+00:00,0xc614aa4a,Will SEC approve spot ETH ETF in 2024?,crypto,NO,SELL,1986789.3,0.9771,0x0000000000000000000000000000000000000000000000000000000000018784,2024-04-09 18:43:15.085251+00:00,0.0,,,True,0.35
2024-04-11 01:48:53.624022+00:00,0xd5c5184a,Will Tesla stock hit $300 in 2024?,crypto,NO,SELL,1188.59,0.0333,0x0000000000000000000000000000000000000000000000000000000000018786,2024-04-10 19:55:03.436269+00:00,0.0,,,False,0.42
2024-04-11 23:16:49.731466+00:00,0xc91163b6,Will there be a major exchange hack >$100M in 2024?,crypto,NO,SELL,101594.95,0.0312,0x0000000000000000000000000000000000000000000000000000000000018788,2024-04-11 14:22:07.447592+00:00,0.0,,,False,0.35
2024-04-12 03:38:22.523496+00:00,0xd4b5850b,Will US enter recession in 2024?,politics,NO,SELL,1268426.64,0.9686,0x0000000000000000000000000000000000000000000000000000000000018782,2024-04-11 21:45:31.148056+00:00,0.0,,,True,0.24
2024-04-12 14:20:39.151572+00:00,0xafea3b76,Will there be a major exchange hack >$100M in 2024?,crypto,NO,SELL,525807.46,0.9568,0x000000000000000000000000000000000000000000000000000000000001877a,2024-04-12 08:38:49.942039+00:00,0.0,,,True,0.35
2024-04-12 15:30:51.153088+00:00,0xedffea73,Will Fed cut rates in March 2024?,politics,NO,SELL,1718690.9,0.9691,0x0000000000000000000000000000000000000000000000000000000000018796,2024-04-12 09:41:09.988716+00:00,0.0,,,True,0.28
2024-04-14 07:23:19.774343+00:00,0xf1a530ed,Will ChatGPT-5 be released before July 2024?,crypto,NO,SELL,607397.24,0.9765,0x000000000000000000000000000000000000000000000000000000000001878c,2024-04-13 20:14:52.723142+00:00,0.0,,,True,0.38
2024-04-14 15:26:48.827641+00:00,0xe2c00c10,Will Macron resign before 2025?,politics,NO,BUY,1804749.26,0.55,0x00000000000000000000000000000000000000000000000000000000000187a3,2024-04-15 22:57:48.503446+00:00,1.31,344345.0,0.0574,True,0.12
2024-04-16 04:56:05.285806+00:00,0xe2c00c10,Will Macron resign before 2025?,politics,NO,SELL,3163889.52,0.9642,0x00000000000000000000000000000000000000000000000000000000000187a4,2024-04-15 22:57:48.503446+00:00,0.0,,,True,0.12
2024-04-20 17:16:45.003822+00:00,0xf95d740a,Will ChatGPT-5 be released before July 2024?,crypto,NO,BUY,781188.17,0.55,0x00000000000000000000000000000000000000000000000000000000000187a1,2024-04-30 16:52:46.908650+00:00,9.98,344514.0,0.0576,False,0.38
2024-04-21 02:20:44.047018+00:00,0xc1c332b3,Will Macron resign before 2025?,politics,NO,BUY,1728759.13,0.55,0x000000000000000000000000000000000000000000000000000000000001879f,2024-04-27 00:10:04.938393+00:00,5.91,349536.0,0.0276,True,0.12
2024-04-23 18:42:31.895580+00:00,0xe2f34a3e,Will Israel-Hamas ceasefire happen by March 2024?,politics,NO,BUY,1264990.74,0.2466,0x000000000000000000000000000000000000000000000000000000000001879d,2024-05-02 19:57:02.011657+00:00,9.05,403557.0,0.0464,True,0.31
2024-04-27 02:58:28.732821+00:00,0xc1c332b3,Will Macron resign before 2025?,politics,NO,SELL,3050159.75,0.9704,0x00000000000000000000000000000000000000000000000000000000000187a0,2024-04-27 00:10:04.938393+00:00,0.0,,,True,0.12
2024-04-27 05:53:28.804852+00:00,0xb48161bb,Will Zelensky remain president through 2024?,politics,YES,BUY,915773.52,0.758,0x00000000000000000000000000000000000000000000000000000000000187a5,2024-05-03 09:51:30.379684+00:00,6.17,202689.0,0.0381,True,0.78
2024-04-27 12:15:04.015191+00:00,0xdda3017c,Will Cardano (ADA) hit $1 before April 2024?,crypto,NO,BUY,1437489.48,0.1711,0x000000000000000000000000000000000000000000000000000000000001879b,2024-05-07 09:54:05.828496+00:00,9.9,175983.0,0.0162,False,0.25
2024-04-29 20:28:06.549808+00:00,0xe3c97a33,Will SOL exceed $200 in Q1 2024?,crypto,NO,BUY,25.0,0.6374,0x00000000000000000000000000000000000000000000000000000000000187a7,2024-05-02 18:48:56.512617+00:00,2.93,360984.0,0.0599,True,0.44
2024-04-30 08:39:22.119324+00:00,0xc98736d4,Will ChatGPT-5 be released before July 2024?,crypto,NO,BUY,517721.67,0.55,0x0000000000000000000000000000000000000000000000000000000000018797,2024-05-07 22:58:17.057604+00:00,7.6,409552.0,0.0188,True,0.38
2024-04-30 20:39:01.367077+00:00,0xf95d740a,Will ChatGPT-5 be released before July 2024?,crypto,NO,SELL,39485.51,0.0278,0x00000000000000000000000000000000000000000000000000000000000187a2,2024-04-30 16:52:46.908650+00:00,0.0,,,False,0.38
2024-05-02 23:06:29.728986+00:00,0xe2f34a3e,Will Israel-Hamas ceasefire happen by March 2024?,politics,NO,SELL,4922486.27,0.9596,0x000000000000000000000000000000000000000000000000000000000001879e,2024-05-02 19:57:02.011657+00:00,0.0,,,True,0.31
2024-05-03 04:59:47.849444+00:00,0xe3c97a33,Will SOL exceed $200 in Q1 2024?,crypto,NO,SELL,38.27,0.9758,0x00000000000000000000000000000000000000000000000000000000000187a8,2024-05-02 18:48:56.512617+00:00,0.0,,,True,0.44
2024-05-03 14:46:17.381627+00:00,0xb48161bb,Will Zelensky remain president through 2024?,politics,YES,SELL,1153536.35,0.9548,0x00000000000000000000000000000000000000000000000000000000000187a6,2024-05-03 09:51:30.379684+00:00,0.0,,,True,0.78
2024-05-04 19:32:27.630407+00:00,0xe7ea826f,Will Dogecoin reach $0.50 in 2024?,crypto,NO,BUY,1308972.21,0.55,0x0000000000000000000000000000000000000000000000000000000000018799,2024-05-11 11:59:45.425624+00:00,6.69,111743.0,0.0121,True,0.22
2024-05-07 15:50:04.571161+00:00,0xdda3017c,Will Cardano (ADA) hit $1 before April 2024?,crypto,NO,SELL,207516.01,0.0247,0x000000000000000000000000000000000000000000000000000000000001879c,2024-05-07 09:54:05.828496+00:00,0.0,,,False,0.25
2024-05-08 08:51:04.225635+00:00,0xc98736d4,Will ChatGPT-5 be released before July 2024?,crypto,NO,SELL,904224.43,0.9606,0x0000000000000000000000000000000000000000000000000000000000018798,2024-05-07 22:58:17.057604+00:00,0.0,,,True,0.38
2024-05-11 06:46:05.238186+00:00,0xc8f75f08,Will BTC halving occur before April 20 2024?,crypto,YES,BUY,2180728.43,0.45,0x00000000000000000000000000000000000000000000000000000000000187ab,2024-05-19 09:29:19.330270+00:00,8.11,56815.0,0.0255,True,0.85
2024-05-11 23:21:22.726691+00:00,0xe7ea826f,Will Dogecoin reach $0.50 in 2024?,crypto,NO,SELL,2331398.5,0.9796,0x000000000000000000000000000000000000000000000000000000000001879a,2024-05-11 11:59:45.425624+00:00,0.0,,,True,0.22
2024-05-12 02:50:53.345899+00:00,0xdea4d701,Will Elon Musk remain Twitter CEO through Dec 2024?,politics,YES,BUY,2330689.85,0.45,0x00000000000000000000000000000000000000000000000000000000000187b7,2024-05-15 19:05:37.924323+00:00,3.68,166603.0,0.0459,True,0.68
2024-05-16 00:55:43.398715+00:00,0xf13b1c73,Will Zelensky remain president through 2024?,politics,YES,BUY,2633095.31,0.45,0x00000000000000000000000000000000000000000000000000000000000187af,2024-05-22 19:07:27.158191+00:00,6.76,89213.0,0.0182,True,0.78
2024-05-16 04:32:31.867849+00:00,0xdea4d701,Will Elon Musk remain Twitter CEO through Dec 2024?,politics,YES,SELL,4979389.38,0.9614,0x00000000000000000000000000000000000000000000000000000000000187b8,2024-05-15 19:05:37.924323+00:00,0.0,,,True,0.68
2024-05-17 15:15:35.871766+00:00,0xfcc527e6,Will Trump win 2024 presidential election?,politics,YES,BUY,1896890.85,0.2909,0x00000000000000000000000000000000000000000000000000000000000187b5,2024-05-25 13:48:02.865741+00:00,7.94,279605.0,0.0421,False,0.52
2024-05-19 21:29:05.334988+00:00,0xc8f75f08,Will BTC halving occur before April 20 2024?,crypto,YES,SELL,4710373.41,0.972,0x00000000000000000000000000000000000000000000000000000000000187ac,2024-05-19 09:29:19.330270+00:00,0.0,,,True,0.85
2024-05-20 22:14:05.238025+00:00,0xddb3255a,Will ChatGPT-5 be released before July 2024?,crypto,NO,BUY,1230501.44,0.55,0x00000000000000000000000000000000000000000000000000000000000187b9,2024-05-23 02:28:48.997472+00:00,2.18,61954.0,0.0245,True,0.38
2024-05-22 22:35:43.172670+00:00,0xabb5f507,Will Trump be convicted before election?,politics,NO,BUY,25.0,0.55,0x00000000000000000000000000000000000000000000000000000000000187bf,2024-05-31 13:35:04.404000+00:00,8.62,291587.0,0.0197,True,0.48
2024-05-23 00:37:18.313750+00:00,0xf13b1c73,Will Zelensky remain president through 2024?,politics,YES,SELL,5762382.8,0.9848,0x00000000000000000000000000000000000000000000000000000000000187b0,2024-05-22 19:07:27.158191+00:00,0.0,,,True,0.78
2024-05-23 08:34:05.215718+00:00,0xddb3255a,Will ChatGPT-5 be released before July 2024?,crypto,NO,SELL,2169038.45,0.9695,0x00000000000000000000000000000000000000000000000000000000000187ba,2024-05-23 02:28:48.997472+00:00,0.0,,,True,0.38
2024-05-25 18:00:52.933014+00:00,0xd7226e91,Will Tesla stock hit $300 in 2024?,crypto,NO,BUY,1093344.4,0.4449,0x00000000000000000000000000000000000000000000000000000000000187a9,2024-06-02 03:16:31.615565+00:00,7.39,190324.0,0.0212,True,0.42
2024-05-25 19:06:03.238284+00:00,0xfcc527e6,Will Trump win 2024 presidential election?,politics,YES,SELL,232139.27,0.0356,0x00000000000000000000000000000000000000000000000000000000000187b6,2024-05-25 13:48:02.865741+00:00,0.0,,,False,0.52
2024-05-31 17:05:08.687487+00:00,0xdc1de0d3,Will Fed cut rates in March 2024?,politics,NO,BUY,3078483.17,0.55,0x00000000000000000000000000000000000000000000000000000000000187c1,2024-06-06 06:00:17.786933+00:00,5.54,206043.0,0.0497,False,0.28
2024-05-31 21:17:43.788344+00:00,0xabb5f507,Will Trump be convicted before election?,politics,NO,SELL,44.35,0.9757,0x00000000000000000000000000000000000000000000000000000000000187c0,2024-05-31 13:35:04.404000+00:00,0.0,,,True,0.48
2024-06-01 07:53:16.460069+00:00,0xe7eee5f5,Will there be a major exchange hack >$100M in 2024?,crypto,NO,BUY,1349809.06,0.55,0x00000000000000000000000000000000000000000000000000000000000187ad,2024-06-07 01:26:17.401265+00:00,5.73,344853.0,0.0272,True,0.35
2024-06-02 15:07:57.796380+00:00,0xd7226e91,Will Tesla stock hit $300 in 2024?,crypto,NO,SELL,2411304.84,0.9812,0x00000000000000000000000000000000000000000000000000000000000187aa,2024-06-02 03:16:31.615565+00:00,0.0,,,True,0.42
2024-06-03 09:28:54.162993+00:00,0xe02f7071,Will Macron resign before 2025?,politics,NO,BUY,3111194.93,0.55,0x00000000000000000000000000000000000000000000000000000000000187bb,2024-06-06 15:06:29.133017+00:00,3.23,256659.0,0.0357,True,0.12
2024-06-05 12:57:14.824721+00:00,0xfcb5e049,Will Cardano (ADA) hit $1 before April 2024?,crypto,NO,BUY,3148492.81,0.55,0x00000000000000000000000000000000000000000000000000000000000187b3,2024-06-08 01:22:46.101920+00:00,2.52,288355.0,0.0513,False,0.25
2024-06-06 00:31:55.047928+00:00,0xea53d447,"Will NVDA hit $1,000 before June 2024?",crypto,YES,BUY,1598822.1,0.4327,0x00000000000000000000000000000000000000000000000000000000000187bd,2024-06-07 05:32:16.937421+00:00,1.21,442935.0,0.0427,True,0.55
2024-06-06 05:42:09.560923+00:00,0xc78635d9,Will XRP win SEC lawsuit in 2024?,crypto,YES,BUY,1600302.04,0.45,0x00000000000000000000000000000000000000000000000000000000000187b1,2024-06-10 08:26:37.109752+00:00,4.11,75708.0,0.0251,True,0.58
2024-06-06 11:39:36.574900+00:00,0xdc1de0d3,Will Fed cut rates in March 2024?,politics,NO,SELL,170715.88,0.0305,0x00000000000000000000000000000000000000000000000000000000000187c2,2024-06-06 06:00:17.786933+00:00,0.0,,,False,0.28
2024-06-06 22:17:46.268540+00:00,0xe02f7071,Will Macron resign before 2025?,politics,NO,SELL,5530007.57,0.9776,0x00000000000000000000000000000000000000000000000000000000000187bc,2024-06-06 15:06:29.133017+00:00,0.0,,,True,0.12
2024-06-07 12:15:59.704106+00:00,0xe7eee5f5,Will there be a major exchange hack >$100M in 2024?,crypto,NO,SELL,2354067.0,0.9592,0x00000000000000000000000000000000000000000000000000000000000187ae,2024-06-07 01:26:17.401265+00:00,0.0,,,True,0.35
2024-06-07 12:27:20.419073+00:00,0xea53d447,"Will NVDA hit $1,000 before June 2024?",crypto,YES,SELL,3611852.56,0.9775,0x00000000000000000000000000000000000000000000000000000000000187be,2024-06-07 05:32:16.937421+00:00,0.0,,,True,0.55
2024-06-08 04:03:06.689662+00:00,0xfcb5e049,Will Cardano (ADA) hit $1 before April 2024?,crypto,NO,SELL,92737.42,0.0162,0x00000000000000000000000000000000000000000000000000000000000187b4,2024-06-08 01:22:46.101920+00:00,0.0,,,False,0.25
2024-06-10 01:50:56.055765+00:00,0xb23ca3be,Will US enter recession in 2024?,politics,YES,BUY,844952.91,0.1594,0x00000000000000000000000000000000000000000000000000000000000187d7,2024-06-19 05:57:47.834878+00:00,9.17,99906.0,0.0541,False,0.24
2024-06-10 15:57:54.110461+00:00,0xc78635d9,Will XRP win SEC lawsuit in 2024?,crypto,YES,SELL,3468743.58,0.9754,0x00000000000000000000000000000000000000000000000000000000000187b2,2024-06-10 08:26:37.109752+00:00,0.0,,,True,0.58
2024-06-12 23:17:10.474052+00:00,0xdd7ab7d4,Will Trump win 2024 presidential election?,politics,YES,BUY,2496583.41,0.3188,0x00000000000000000000000000000000000000000000000000000000000187d9,2024-06-21 01:29:08.659843+00:00,8.09,307350.0,0.0564,True,0.52
2024-06-14 21:43:44.080614+00:00,0xfd01f3de,Will Tesla stock hit $300 in 2024?,crypto,NO,BUY,1011713.47,0.55,0x00000000000000000000000000000000000000000000000000000000000187cd,2024-06-23 03:19:04.288030+00:00,8.23,491396.0,0.0486,False,0.42
2024-06-15 18:03:12.347878+00:00,0xbd69baca,Will Zelensky remain president through 2024?,politics,YES,BUY,3827581.86,0.45,0x00000000000000000000000000000000000000000000000000000000000187d1,2024-06-19 08:47:28.330068+00:00,3.61,113003.0,0.0369,True,0.78
2024-06-17 16:39:10.765019+00:00,0xe941a72c,Will XRP win SEC lawsuit in 2024?,crypto,YES,BUY,2166420.99,0.45,0x00000000000000000000000000000000000000000000000000000000000187cf,2024-06-21 13:08:01.648345+00:00,3.85,199152.0,0.059,False,0.58
2024-06-19 10:03:03.092610+00:00,0xb23ca3be,Will US enter recession in 2024?,politics,YES,SELL,140472.1,0.0265,0x00000000000000000000000000000000000000000000000000000000000187d8,2024-06-19 05:57:47.834878+00:00,0.0,,,False,0.24
2024-06-19 20:08:53.637219+00:00,0xbd69baca,Will Zelensky remain president through 2024?,politics,YES,SELL,8214841.25,0.9658,0x00000000000000000000000000000000000000000000000000000000000187d2,2024-06-19 08:47:28.330068+00:00,0.0,,,True,0.78
2024-06-21 05:56:13.579687+00:00,0xfb359b8c,Will there be a major exchange hack >$100M in 2024?,crypto,NO,BUY,2242437.86,0.55,0x00000000000000000000000000000000000000000000000000000000000187c7,2024-06-22 11:41:34.407387+00:00,1.24,298009.0,0.0185,False,0.35
2024-06-21 07:06:07.715293+00:00,0xdd7ab7d4,Will Trump win 2024 presidential election?,politics,YES,SELL,7579025.8,0.9678,0x00000000000000000000000000000000000000000000000000000000000187da,2024-06-21 01:29:08.659843+00:00,0.0,,,True,0.52
2024-06-21 18:23:53.996402+00:00,0xbd215a53,Will Zelensky remain president through 2024?,politics,YES,BUY,3298782.31,0.45,0x00000000000000000000000000000000000000000000000000000000000187c3,2024-06-24 13:23:41.405097+00:00,2.79,309036.0,0.0358,True,0.78
2024-06-21 23:23:24.773367+00:00,0xe941a72c,Will XRP win SEC lawsuit in 2024?,crypto,YES,SELL,124689.56,0.0259,0x00000000000000000000000000000000000000000000000000000000000187d0,2024-06-21 13:08:01.648345+00:00,0.0,,,False,0.58
2024-06-22 02:26:13.205157+00:00,0xb2a2d54f,Will there be a US government shutdown in March?,politics,NO,BUY,478017.02,0.55,0x00000000000000000000000000000000000000000000000000000000000187cb,2024-06-29 10:53:04.025678+00:00,7.35,237937.0,0.0367,False,0.45
2024-06-22 14:19:41.431008+00:00,0xeb99b28b,Will US unemployment exceed 5% in 2024?,politics,NO,BUY,3782603.71,0.55,0x00000000000000000000000000000000000000000000000000000000000187c5,2024-07-01 01:14:19.257528+00:00,8.45,490251.0,0.0392,True,0.18
2024-06-22 20:07:53.519721+00:00,0xfb359b8c,Will there be a major exchange hack >$100M in 2024?,crypto,NO,SELL,98667.27,0.0242,0x00000000000000000000000000000000000000000000000000000000000187c8,2024-06-22 11:41:34.407387+00:00,0.0,,,False,0.35
2024-06-23 07:36:22.833031+00:00,0xbc428514,"Will ETH reach $4,000 before May 2024?",crypto,NO,BUY,1678548.84,0.5061,0x00000000000000000000000000000000000000000000000000000000000187d5,2024-06-24 08:43:31.925757+00:00,1.05,111736.0,0.0582,True,0.41
2024-06-23 12:29:05.664407+00:00,0xfd01f3de,Will Tesla stock hit $300 in 2024?,crypto,NO,SELL,52241.2,0.0284,0x00000000000000000000000000000000000000000000000000000000000187ce,2024-06-23 03:19:04.288030+00:00,0.0,,,False,0.42
2024-06-24 14:12:31.481542+00:00,0xbc428514,"Will ETH reach $4,000 before May 2024?",crypto,NO,SELL,3149476.35,0.9496,0x00000000000000000000000000000000000000000000000000000000000187d6,2024-06-24 08:43:31.925757+00:00,0.0,,,True,0.41
2024-06-24 18:56:35.904792+00:00,0xbd215a53,Will Zelensky remain president through 2024?,politics,YES,SELL,6989020.12,0.9534,0x00000000000000000000000000000000000000000000000000000000000187c4,2024-06-24 13:23:41.405097+00:00,0.0,,,True,0.78
2024-06-24 19:28:13.748393+00:00,0xcd6e7e0d,Will XRP win SEC lawsuit in 2024?,crypto,YES,BUY,3343704.57,0.331,0x00000000000000000000000000000000000000000000000000000000000187d3,2024-06-27 01:07:17.198046+00:00,2.24,40458.0,0.0307,False,0.58
2024-06-26 03:13:35.857152+00:00,0xdb5413b2,Will Macron resign before 2025?,politics,NO,BUY,3884894.08,0.55,0x00000000000000000000000000000000000000000000000000000000000187c9,2024-06-28 11:08:46.247926+00:00,2.33,349893.0,0.0305,True,0.12
2024-06-27 10:24:29.092470+00:00,0xcd6e7e0d,Will XRP win SEC lawsuit in 2024?,crypto,YES,SELL,269718.77,0.0267,0x00000000000000000000000000000000000000000000000000000000000187d4,2024-06-27 01:07:17.198046+00:00,0.0,,,False,0.58
2024-06-28 20:59:09.290677+00:00,0xdb5413b2,Will Macron resign before 2025?,politics,NO,SELL,6953254.06,0.9844,0x00000000000000000000000000000000000000000000000000000000000187ca,2024-06-28 11:08:46.247926+00:00,0.0,,,True,0.12
2024-06-29 18:31:43.228135+00:00,0xb2a2d54f,Will there be a US government shutdown in March?,politics,NO,SELL,24335.41,0.028,0x00000000000000000000000000000000000000000000000000000000000187cc,2024-06-29 10:53:04.025678+00:00,0.0,,,False,0.45
2024-07-01 11:17:15.103898+00:00,0xeb99b28b,Will US unemployment exceed 5% in 2024?,politics,NO,SELL,6674576.18,0.9705,0x00000000000000000000000000000000000000000000000000000000000187c6,2024-07-01 01:14:19.257528+00:00,0.0,,,True,0.18
